LUCAT1,FAM178B,NUP133,MAP3K4,ATP6V0B,RCSD1,ST7,LRRC41,ATF5,ERO1A,LIG1,SAMSN1,RSU1,PRKCH,GNAI2,USP1,HMGCR,PSMF1,IFNAR1,AXIN1,AURKA,CDK4,ATP2C1,BACH2,NIPSNAP1,IER3,FAM20B,RRP1B,STEAP1B,HAT1,TUBB6,EFCAB14,BNIP3L,OXSR1,ABCF1,TM9SF2,CDC45,SLC11A2,GFOD1,NUP88,PRKX,CYTH1,NUCB2,VDAC1,EAPP,PIK3CA,COPB2,ARID5B,PAICS,WASHC4,MNAT1,KCNK1,CAPN1,CD58,PSMD4,ANXA7,ZNF451,SNX13,CEBPZ,KIF2C,GRB10,SEPT6,NPDC1,LINC01287,MAPKAPK2,ATF1,FKBP4,ADGRE5,RALA,KIAA0355,ZNF804B,AC007319.1,WIPF2,NUP62,PFKFB4,PTH2R,HOOK2,TBC1D9B,COG4,SKP1,RNPS1,HNF1A-AS1,ARHGEF2,EGFR,PRSS23,SLC6A8,PARP1,SERPINE1,ADAMTS14,ROBO1,NOLC1,RB1,TP53BP1,DNM1L,MTF2,RASA1,GRN,MAPK1IP1L,ARPP19,NPC1,INSIG1,VAPB,ITGA5,VAV3,NUDCD3,SMC1A,STAT1,CBLB,XPO7,DDX42,KCNQ5,EIF5,DAG1,NLRP1,ACSS2,C22orf34,MPZL1,ATF6,TP53,GABPB1,LRPAP1,SMC3,REEP5,EPB41L2,NMT1,CFLAR,CEACAM6,SOX6,AC109466.1,PPP2R5A,AKAP8L,STMN1,SORBS1,DHX29,LINC01029,LBR,DDX10,FRS2,CTTN,TSEN2,RPN1,CARMIL1,BCAT1,HSPA8,GABRB3,EPN2,TOPBP1,HMGCS1,CREB1,P2RX1,SLCO2B1,NUSAP1,CAB39,BZW2,CCDC144NL-AS1,FDFT1,RHEB,LYPLA1,KIAA0907,S100A4,CDC42,IGFL2-AS1,SUZ12,AL390334.1,USP14,ZMIZ1,RAD51C,IDE,MUC5AC,ACBD3,H2AFV,CACNA2D1,FAM129A,PXN,TM9SF3,EPHA4,USP7,TPTEP1,PTPN7,NPAS3,ISPD,MBNL2,RBFOX3,DMD,PSMD2,VWDE,RAI14,CNTNAP2,DSG2,MYO18B,ADAMTS3,CRKL,SOX4,TIAM1,TCERG1,DFFA,RHOA,RAD9A,DNM1,DDB2,HEATR1,DNMT1,AC015574.1,G3BP1,SNX6,MAP2K5,DNAJB6,CD44,AARS,HSPA4,KDM5A,SLC35F3,ATP11B,AL033504.1,ANTXR2,SPTAN1,ACLY,FAT1,PDE3A,CSGALNACT1,IGF2R,PDE4B,PRAME,MIR548XHG,FOXJ3,NR2F2-AS1,SLC25A13,PCMT1,LPGAT1,PTPN1,VGLL4,HDGFL3,NMU,NCAPD2,NVL,KIAA0100,LYN,MBTPS1,CDKN1A,SORCS1,MEF2C,TRAP1,USP6NL,KRT7,MBOAT7,YME1L1,THSD7A,SPTLC2,BCL2,KIF14,CCND3,HIF1A-AS2,ALDH1A2,SCARB1,MAP4K4,MAST2,CALN1,MIR31HG,ARHGEF12,LINC01169,PHKB,SH3BP5,ERBB3,CRK,CENPE,GMPR,LINC01194,AC020687.1,ST6GAL1,AC079466.1,SCHLAP1,MYCBP2,ZNF131,TGFB1,ABCC5,FLJ46284,KAT6A,CLIC4,TIMP1,S100A6,AC087633.2,HS2ST1,XACT,HSPD1,GBE1,MLEC,EZH2,CLSTN1,AP003181.1,ELOVL6,GLIS3,CYB561,STAT5B,SPRED2,IGF2BP2,TMEM2,UBTF,PTPN12,CAMSAP2,ZFPM2-AS1,NRG1,GPC5,CNOT4,ADAM10,FOXO3,CSNK1A1,ITGB5,VIM,ATP1B1,NFE2L2,TMED10,SMC4,BRCA1,APP,PPM1E,LINC00470,ANK1,SMARCA4,ENOSF1,SCN9A,CASK,TNS3,PPP1R13B,TJP1,AC103770.1,CDK6,LGR4,ROR2,EXT1,YES1,ADGRB3,PAFAH1B1,HSPA5,ASCC3,PCM1,RHAG,FN1,EPRS,SSBP2,HACD3,FAM107B,SLC25A37,PTPRM,PTPRF,HK1,MYO10,SENP6,CDK19,RAB31,FAM13A,TLK2,AP000561.1,GFPT1,PLCL1,DSCR4,BTBD11,NR3C1,STAT3,ITFG1,SPN,AIG1,ARHGAP6,SLC25A21,SLC2A3,ANO10,ZEB2,ZMYM2,AC016723.1,GABRG3,ABCC4,P4HA1,ST3GAL2,SLC7A5,KAT6B,LRP10,HBG1,CYP24A1,LINC01033,GPX2,MIR3681HG,DCBLD2,PDE10A,KTN1,ANXA4,RBM6,GPATCH8,FBXO11,TOP2A,PPP2R5E,EFNA5,SMAD3,TBC1D8,NFATC3,SPEN,EIF4G1,HBG2,UBE3C,FBXL13,ABCC2,MARCH3,CAST,TNIK,MAN1A1,LINC00511,NQO1,AKR1C1,HIF1A,AC112206.2,ASPM,MAP7,IGFBP5,CNTN1,AL713998.1,SQSTM1,CALU,SMARCC1,AKR1C3,CENPF,PDS5A,CLU,RPS6,BMP7,BMP2K,SLC7A11,XBP1,PTGR1,KDM5B,ADGRV1,ERBB4,IGF2BP3,RPS5,MAPK1,LRP1B,IQGAP1,ZBTB20,MYO1D,MTUS1,MYO1E,ARID4B,UGDH,ASPH,GNAS,FHIT,PCDH9,AC005208.1,CCND1,DSCAM,CCDC26,G6PD,MAML2,NRIP1,CDC42BPA,CLTC,PTK2,ABCC3,MGC4859,PLXDC2,PTPRK,ZFPM2,KRT81,ALDOA,SYNE2,EPB41,AKR1C2,FTL,FADS1,TXNRD1,INPP4B,LINC02476,MBNL1,CA12,APBB2,MACF1,CPED1,MDM2,ABL1,MALRD1,CTSD,STXBP5,AKR1B10,HSPB1,PRKCA,ALDH3A1,PRKCB,AC099520.1,AC069277.1,GFRA1,SYTL2,ALDH1A1,APPBP2,GAPDH,GATA3,BRIP1,EVL,TFF1,LINC00534,SULF2,NCOA3,IGF1R,PDE4D,dose
0.418491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71262294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418491,0.0,0.0,0.0,0.0,0.0,0.0,0.418491,0.418491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71262294,0.0,0.0,0.0,0.0,0.0,0.0,0.418491,0.0,0.0,0.0,0.0,0.418491,0.0,0.418491,0.0,0.0,0.0,0.0,0.93961656,0.0,0.418491,0.418491,0.0,0.418491,0.0,0.418491,0.0,0.0,0.0,0.0,0.0,0.418491,0.0,0.418491,0.0,0.0,0.418491,0.0,0.0,0.0,0.0,0.418491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418491,0.0,0.418491,0.0,0.0,0.0,0.0,0.418491,0.0,0.0,0.0,0.0,0.418491,0.0,0.0,0.0,0.0,0.0,0.418491,0.0,0.71262294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418491,0.0,0.0,0.0,1.1244966,0.0,0.418491,0.0,0.0,0.0,0.0,0.0,0.418491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418491,0.0,0.0,0.418491,0.0,0.418491,0.0,0.0,0.418491,0.0,0.418491,0.71262294,0.93961656,0.0,0.71262294,0.0,0.0,0.0,0.0,0.0,0.418491,0.71262294,0.0,0.0,0.418491,0.0,1.1244966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71262294,0.0,0.418491,1.1244966,0.0,0.0,0.418491,0.418491,0.71262294,0.0,0.71262294,0.0,0.0,0.0,0.71262294,0.0,0.0,0.0,0.418491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418491,0.418491,0.0,0.0,0.0,0.0,0.418491,0.0,0.418491,0.0,0.418491,0.0,0.418491,0.0,0.71262294,0.71262294,0.0,0.0,0.0,0.418491,0.0,0.0,0.0,0.0,0.0,0.0,0.418491,0.0,0.93961656,0.71262294,0.0,0.0,0.418491,0.0,0.418491,0.93961656,0.93961656,0.0,0.418491,0.0,0.0,0.71262294,0.0,0.0,0.0,0.0,0.418491,0.418491,0.0,0.418491,0.418491,0.0,0.71262294,0.0,0.0,0.0,0.0,0.418491,0.0,0.0,0.93961656,0.418491,0.0,0.0,0.0,0.0,0.0,0.418491,0.0,0.0,0.0,0.71262294,0.0,0.0,0.71262294,0.71262294,0.0,0.0,0.418491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71262294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2804707,0.0,0.0,0.0,0.71262294,0.71262294,0.93961656,0.71262294,0.0,0.93961656,0.0,1.1244966,0.418491,0.0,1.2804707,1.1244966,1.1244966,0.0,1.1244966,0.0,0.71262294,0.0,1.1244966,0.0,0.418491,0.0,0.0,0.93961656,0.93961656,0.0,0.71262294,0.0,0.0,0.418491,0.0,1.4153676,0.0,0.71262294,0.0,0.93961656,0.71262294,0.418491,1.1244966,0.71262294,0.0,0.0,0.0,0.418491,0.0,1.2804707,0.0,0.0,0.0,0.93961656,0.418491,0.0,0.0,1.1244966,1.1244966,0.0,0.71262294,1.1244966,0.0,1.5342114,1.7364229,0.0,0.418491,1.4153676,0.0,0.0,0.0,0.0,1.1244966,0.0,0.418491,0.0,0.418491,0.93961656,1.1244966,0.0,0.0,0.0,0.0,0.93961656,0.0,0.71262294,0.0,0.93961656,1.1244966,0.71262294,1.1244966,0.0,0.0,0.418491,0.0,0.71262294,0.418491,0.0,0.0,0.418491,0.0,0.418491,0.0,0.0,0.0,0.0,0.418491,0.0,0.0,0.0,0.0,0.0,1.4153676,0.0,2.113279,0.0,0.418491,0.0,0.0,0.0,0.0,0.0,0.93961656,2.386344,1000.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.0,1.1138068,0.0,0.0,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1138068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.0,1.1138068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1138068,0.0,0.0,0.7045647,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.0,0.0,1.1138068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.7045647,0.0,0.0,0.0,0.0,0.0,1.4033722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.0,0.0,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9654039,0.0,0.0,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.0,0.0,0.0,0.0,1.1138068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1138068,0.0,1.1138068,0.0,0.0,0.0,1.1138068,0.0,0.0,0.0,0.7045647,0.0,0.0,0.0,0.0,0.0,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.7045647,0.0,0.7045647,0.0,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.0,0.0,0.0,0.0,0.0,0.7045647,0.0,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1138068,0.0,0.0,0.7045647,0.0,0.0,0.0,0.0,0.0,1.1138068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.0,1.9654039,1.1138068,1.4033722,1.627644,0.0,0.0,0.0,0.0,0.0,0.7045647,0.0,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,0.7045647,0.0,1.1138068,0.0,0.0,1.4033722,0.7045647,1.4033722,0.7045647,0.0,0.7045647,1.4033722,0.0,1.4033722,0.0,1.1138068,0.7045647,0.0,0.7045647,0.0,0.0,0.7045647,0.0,0.0,0.0,0.7045647,0.0,0.7045647,0.7045647,0.0,0.0,1.1138068,1.1138068,0.0,0.0,1.1138068,0.7045647,0.0,1.1138068,1.1138068,0.0,0.7045647,1.1138068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4033722,0.0,0.0,0.0,0.0,0.7045647,1.627644,0.0,0.0,0.0,0.0,0.0,0.7045647,0.7045647,0.0,1.4033722,1.8107169,1.1138068,0.7045647,0.0,0.0,0.0,1.1138068,0.0,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,1.4033722,0.7045647,0.7045647,0.0,0.0,0.0,0.0,0.0,0.0,2.2174332,0.0,1.627644,0.0,1.1138068,0.0,0.0,0.0,0.0,0.0,0.0,1.9654039,10.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,1.0304449,0.0,1.5270611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0304449,0.0,1.0304449,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5270611,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5270611,0.0,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5270611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0304449,1.0304449,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,1.0304449,0.0,1.0304449,0.0,0.0,0.0,1.0304449,0.0,0.0,1.5270611,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5270611,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,1.0304449,1.0304449,0.0,0.0,0.0,0.0,1.0304449,0.0,0.0,0.0,1.0304449,1.0304449,0.0,0.0,0.0,0.0,0.0,1.0304449,0.0,1.0304449,0.0,1.0304449,1.0304449,0.0,1.0304449,0.0,1.0304449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5270611,1.8573812,0.0,0.0,0.0,1.0304449,0.0,1.0304449,0.0,0.0,1.0304449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5270611,1.0304449,0.0,2.1052616,0.0,0.0,0.0,0.0,0.0,1.0304449,0.0,2.1052616,1.5270611,0.0,0.0,0.0,0.0,0.0,0.0,1.5270611,1.5270611,1000.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2697706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9146829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3590242,0.0,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3590242,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3590242,1.9146829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9146829,0.0,0.0,0.0,0.0,0.0,1.3590242,0.0,1.3590242,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3590242,1.3590242,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9146829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3590242,0.0,0.0,1.9146829,0.0,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9146829,2.531279,0.0,1.9146829,0.0,0.0,1.3590242,1.3590242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2697706,0.0,0.0,1.3590242,0.0,0.0,0.0,0.0,0.0,1.3590242,0.0,1.9146829,0.0,0.0,0.0,0.0,0.0,0.0,1.3590242,1.3590242,2.2697706,1000.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46155,0.0,0.0,0.46155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46155,0.0,0.0,0.0,0.0,0.46155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46155,0.46155,0.0,0.0,0.0,0.0,1.2078029,0.0,0.0,0.46155,0.46155,0.46155,0.46155,0.0,0.0,0.7761374,0.0,0.0,0.46155,0.7761374,0.0,0.0,0.0,0.0,0.46155,0.0,0.0,0.0,0.0,0.0,0.0,0.46155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7761374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46155,0.0,0.0,0.0,0.0,0.7761374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46155,0.0,0.46155,0.7761374,0.46155,0.0,0.46155,0.0,0.0,0.0,1.0150834,0.0,0.0,0.46155,0.0,0.0,0.0,0.0,0.46155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7761374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7761374,0.0,0.0,0.46155,0.0,0.0,0.0,0.0,0.0,0.0,0.46155,0.46155,0.0,0.0,0.0,0.0,0.0,0.46155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46155,0.0,0.46155,0.46155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7761374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46155,0.46155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.369315,0.0,0.0,1.0150834,0.0,0.7761374,0.0,0.7761374,0.0,0.46155,0.0,0.0,0.46155,0.0,0.0,0.0,0.0,0.0,0.0,0.7761374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46155,0.0,0.0,0.0,0.0,0.46155,0.0,0.0,0.46155,0.0,0.0,0.7761374,0.0,0.0,0.0,0.7761374,1.2078029,0.0,0.0,0.46155,0.7761374,0.0,0.0,0.0,0.0,0.0,1.0150834,0.46155,0.0,0.0,0.0,0.0,0.46155,0.0,0.7761374,0.0,0.0,0.0,0.0,0.0,0.46155,0.0,0.0,0.0,0.46155,0.0,0.0,0.46155,0.0,1.369315,0.0,0.0,0.46155,0.7761374,0.46155,0.0,0.0,0.46155,0.0,0.0,0.7761374,0.0,0.0,0.46155,0.46155,0.0,0.7761374,0.46155,0.0,0.0,0.0,0.0,0.0,0.46155,0.0,0.0,0.0,0.46155,1.369315,0.0,0.0,0.46155,0.0,0.46155,0.0,0.0,0.0,0.46155,0.0,0.0,0.46155,0.46155,0.0,0.46155,0.0,1.0150834,0.0,0.0,0.0,0.0,0.0,0.7761374,0.0,0.0,1.0150834,0.0,0.46155,0.46155,0.0,0.46155,0.7761374,1.2078029,0.0,0.0,0.7761374,0.0,0.0,0.7761374,0.0,0.46155,0.0,1.0150834,0.0,0.0,0.46155,0.7761374,0.7761374,0.0,0.0,0.0,0.7761374,0.0,0.0,0.0,0.0,0.0,0.0,1.2078029,0.0,0.0,1.369315,0.0,0.0,0.0,0.46155,0.0,0.0,0.46155,0.0,0.0,0.7761374,0.46155,0.0,0.0,1.2078029,0.46155,0.0,0.0,0.7761374,0.0,0.46155,0.7761374,0.0,0.0,0.46155,0.0,0.0,0.0,0.0,1.369315,0.0,0.7761374,0.0,0.46155,1.0150834,0.46155,0.0,0.0,1.0150834,0.0,1.2078029,0.46155,0.0,0.46155,1.0150834,1.0150834,0.46155,0.46155,0.46155,1.0150834,0.46155,0.46155,0.0,0.46155,0.0,2.7513192,0.0,0.0,0.7761374,0.46155,1.0150834,0.0,0.46155,2.2204459,0.0,0.0,0.0,0.0,0.7761374,1.0150834,0.46155,2.8235397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7391056,1.8371758,10000.0
