ENPP3,LRRC41,PLA2G4A,RRP1B,AXIN1,CAPN1,PFKFB4,COG4,TLE1,KIF2C,SDHB,DNAJA3,MTFR1,SLC11A2,CTNND1,NPC1,SEPT6,AC106744.1,C5,ELAVL1,PGRMC1,PRKCH,PAICS,SNX13,TM9SF2,PARP1,MTCP1,ZNF451,SCRN1,NUP88,RCSD1,TFR2,EFCAB14,EBP,TIMELESS,EAPP,CYTH1,HBE1,CARD11,ATF5,TGFBR2,DHX29,TENM1,EPB41L2,COG7,ADAMTS14,USP22,LINC00540,SMC1A,DECR1,ARHGEF2,HAT1,NLRP1,TBC1D9B,TP53BP1,C22orf34,ITGA5,MAP3K4,RNPS1,PSMD4,AC007319.1,NUCB2,WASHC4,CD58,IARS2,BACH2,AC109466.1,DDB2,COPB2,TIAM1,CDC42,GRB10,VAPB,ZNF804B,ATP2C1,NIPSNAP1,KCNK1,SERPINE1,LINC01029,MAPKAPK2,EIF5,KCNQ5,ANGPT1,RAB27A,MAPK1IP1L,RALA,MNAT1,ANXA7,LRPAP1,REEP5,ATF6,ARPP19,ADAMTS3,SMC3,PSMF1,SORBS1,TPM1,ARID5B,SAMSN1,PXN,AKAP8L,PSMD2,STAT1,LBR,WIPF2,FAM20B,PRSS23,ADGRE5,DDX10,INSIG1,PTH2R,VWDE,SLCO2B1,PIK3CA,XPO7,NUSAP1,ATF1,TOPBP1,MTF2,USP7,CFLAR,DDX42,RSU1,NUP62,SOX6,HOOK2,EGFR,CHP1,RASA1,DFFA,GABPB1,EPN2,BZW2,NPAS3,ACSS2,MPZL1,ATP11B,DNM1L,RAI14,PPP2R5A,SKP1,MEF2C,P2RX1,NUDCD3,RPN1,DNMT1,KIAA0355,CRKL,RAD51C,ACBD3,DMD,RB1,IGFL2-AS1,HSPA8,H2AFV,CCDC144NL-AS1,MYO18B,PTPN7,CNTNAP2,IDE,CTTN,LYPLA1,ROBO1,AL390334.1,VAV3,RHEB,SOX4,FDFT1,FRS2,CENPE,G3BP1,HMGCS1,FAM129A,MIR548XHG,DAG1,NMT1,PRAME,GRN,TP53,TPTEP1,SH3BP5,HSPA4,HDGFL3,CEACAM6,CBLB,FOXJ3,GFOD1,LINC01287,TCERG1,AL033504.1,DSG2,EPHA4,HEATR1,KIAA0907,CARMIL1,PTPN1,SUZ12,SORCS1,CREB1,AC015574.1,RHOA,FAT1,ACLY,TSEN2,HIF1A-AS2,TM9SF3,AC087633.2,KAT6A,KIF14,MBNL2,LINC01194,NMU,USP14,TRAP1,KDM5A,S100A4,RAD9A,MUC5AC,FLJ46284,SLC25A13,LYN,ROR2,AC079466.1,MYCBP2,AC020687.1,SCHLAP1,GABRB3,DNM1,ANTXR2,KIAA0100,NR2F2-AS1,ZMIZ1,CLIC4,CD44,BCL2,LINC01169,SNX6,VGLL4,MBTPS1,BCAT1,NCAPD2,DNAJB6,PCMT1,ISPD,AP003181.1,EZH2,CALN1,KRT7,ELOVL6,ERBB3,SPTAN1,CCND3,ALDH1A2,SMC4,MBOAT7,CAB39,MAST2,SSBP2,ABCC5,GMPR,AC103770.1,CAMSAP2,IGF2BP2,MLEC,MAP2K5,USP6NL,NVL,S100A6,SLC2A3,SPN,STAT5B,TMEM2,TMED10,SPRED2,YME1L1,PPM1E,SCARB1,NRG1,CLSTN1,MAP4K4,CYB561,CACNA2D1,ARHGEF12,AARS,HS2ST1,ZNF131,UBTF,LPGAT1,HSPD1,TIMP1,SLC35F3,IGF2R,CNOT4,SPTLC2,PHKB,VIM,ST6GAL1,MIR31HG,MDM2,CASK,TGFB1,ASCC3,CSNK1A1,ADAM10,PDE3A,ATP1B1,LINC00470,CRK,CDK6,HBG1,RAB31,RBFOX3,TJP1,PPP1R13B,SMARCA4,YES1,HNF1A-AS1,EPRS,GBE1,NFE2L2,ARHGAP6,BRCA1,AP000561.1,PTPN12,ANK1,XACT,PTPRF,ITGB5,BMP7,FAM13A,RHAG,PCM1,SCN9A,HSPA5,STAT3,ENOSF1,HK1,PDE4B,HACD3,FOXO3,GPC5,AC016723.1,GABRG3,CSGALNACT1,PAFAH1B1,FAM107B,ZFPM2-AS1,PLCL1,SENP6,CDK19,ANO10,HBG2,DCBLD2,ADGRB3,P4HA1,ZEB2,LINC01033,DSCR4,SLC25A21,ITFG1,LRP10,TLK2,APP,MIR3681HG,SLC25A37,NR3C1,FBXL13,ZMYM2,ST3GAL2,EXT1,BTBD11,KAT6B,PTPRM,TNIK,TOP2A,AIG1,CALU,ABCC4,EIF4G1,GLIS3,GFPT1,RBM6,ASPM,NFATC3,KTN1,FBXO11,MAN1A1,CENPF,SPEN,MARCH3,TNS3,SMAD3,MYO10,ADGRV1,XBP1,LRP1B,IGFBP5,AKR1C3,GPATCH8,UBE3C,PPP2R5E,THSD7A,FN1,SLC7A5,RPS6,AC112206.2,CAST,CCND1,LGR4,AL713998.1,KDM5B,CLU,TBC1D8,BMP2K,SMARCC1,GPX2,HIF1A,ERBB4,ANXA4,GNAS,RPS5,CYP24A1,MAPK1,MYO1D,MAP7,CCDC26,PDS5A,IQGAP1,EFNA5,AKR1C1,ARID4B,AC005208.1,FHIT,PDE10A,SQSTM1,MGC4859,NQO1,ABCC2,SLC7A11,ZFPM2,IGF2BP3,G6PD,PLXDC2,DSCAM,MAML2,CDC42BPA,ALDH3A1,NRIP1,INPP4B,ALDOA,KRT81,LINC00511,CLTC,UGDH,PTK2,SYNE2,ASPH,PTPRK,FADS1,MTUS1,MYO1E,ZBTB20,PTGR1,PCDH9,APBB2,CPED1,AKR1C2,MALRD1,CNTN1,EPB41,MBNL1,LINC02476,MACF1,FTL,ABL1,CTSD,STXBP5,CA12,ABCC3,AC099520.1,TXNRD1,AKR1B10,PRKCB,HSPB1,AC069277.1,GFRA1,TFF1,SYTL2,PRKCA,BRIP1,APPBP2,GATA3,LINC00534,GAPDH,EVL,ALDH1A1,SULF2,IGF1R,NCOA3,PDE4D,dose
0.0,0.0,1.2136376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2136376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2136376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2136376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2136376,0.0,1.2136376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2136376,0.0,0.0,0.0,1.2136376,0.0,0.0,0.0,0.0,0.0,1.2136376,0.0,0.0,1.2136376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2136376,0.0,0.0,1.2136376,0.0,0.0,0.0,0.0,1.2136376,0.0,0.0,0.0,1.7459618,1.2136376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7459618,0.0,0.0,0.0,0.0,0.0,1.2136376,1.2136376,0.0,1.2136376,0.0,0.0,1.2136376,0.0,0.0,1.2136376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7459618,0.0,1.2136376,0.0,0.0,0.0,0.0,0.0,1.2136376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2136376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.091508,0.0,0.0,0.0,0.0,0.0,1.2136376,0.0,0.0,0.0,2.091508,1.2136376,0.0,0.0,1.2136376,0.0,1.2136376,0.0,0.0,1.2136376,0.0,0.0,1.2136376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2136376,0.0,0.0,0.0,0.0,1.2136376,0.0,0.0,1.7459618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7459618,0.0,0.0,1.2136376,1.2136376,1.2136376,0.0,0.0,0.0,0.0,1.2136376,0.0,1.7459618,0.0,0.0,0.0,1.2136376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2136376,0.0,1.7459618,0.0,0.0,1.7459618,0.0,1.2136376,0.0,0.0,0.0,0.0,1.2136376,0.0,0.0,0.0,0.0,1.2136376,0.0,0.0,0.0,0.0,0.0,1.7459618,10.0
0.0,0.36805403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36805403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63649225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36805403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63649225,0.0,0.0,0.0,0.0,0.36805403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36805403,0.0,0.0,0.0,0.36805403,0.0,0.0,0.36805403,0.0,0.36805403,0.0,0.0,0.36805403,0.0,0.0,0.0,0.0,0.0,0.36805403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36805403,0.36805403,0.0,0.0,0.36805403,0.0,0.0,0.0,0.0,0.0,0.0,0.36805403,0.0,0.0,0.0,0.0,0.0,0.36805403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36805403,0.0,0.0,0.0,0.0,0.0,0.36805403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36805403,0.0,0.0,0.63649225,0.0,0.0,0.0,0.36805403,0.0,0.36805403,0.0,0.0,0.0,0.0,0.0,0.36805403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8479092,0.0,0.0,0.0,0.0,0.36805403,0.0,0.0,1.022336,0.0,0.0,0.36805403,0.0,0.0,0.36805403,0.0,0.36805403,0.63649225,0.0,0.0,0.36805403,0.0,0.0,0.63649225,0.0,0.0,0.0,0.0,0.0,0.36805403,0.0,0.0,0.0,0.0,0.36805403,0.0,0.0,0.0,0.0,0.0,0.63649225,0.0,0.0,0.0,0.0,0.0,0.36805403,0.36805403,0.0,0.63649225,0.0,0.63649225,0.36805403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36805403,0.0,1.170809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63649225,0.0,0.0,0.36805403,0.0,0.0,0.0,0.0,0.0,0.0,0.63649225,0.36805403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8479092,0.0,0.63649225,0.36805403,0.0,0.0,0.36805403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36805403,0.0,0.36805403,0.0,0.36805403,0.0,0.8479092,0.0,0.0,0.0,0.8479092,0.0,0.36805403,0.0,0.0,0.63649225,0.0,0.63649225,0.8479092,0.36805403,1.022336,0.36805403,0.0,0.0,0.0,0.0,1.300061,0.36805403,0.0,0.8479092,0.0,0.0,0.36805403,0.0,0.0,0.0,0.8479092,0.0,0.36805403,0.36805403,0.0,0.0,0.0,0.36805403,0.36805403,0.0,0.0,0.8479092,0.0,0.36805403,0.0,0.63649225,0.0,0.0,0.0,0.8479092,0.0,0.0,0.8479092,0.0,0.36805403,0.0,0.36805403,0.0,0.0,0.0,0.8479092,0.0,0.0,0.0,0.36805403,0.0,0.36805403,0.0,0.0,0.0,1.4145029,0.8479092,0.63649225,0.0,0.0,0.0,1.022336,0.63649225,1.300061,0.0,0.0,0.36805403,0.36805403,0.0,0.0,0.36805403,0.0,0.36805403,0.0,0.0,0.0,0.0,0.0,0.8479092,0.0,1.022336,0.0,0.36805403,0.0,0.0,0.36805403,0.0,0.36805403,0.8479092,0.0,0.63649225,0.0,0.0,0.0,0.0,0.0,0.36805403,0.36805403,0.63649225,0.0,0.0,0.0,0.0,0.36805403,0.0,0.0,0.36805403,0.0,0.63649225,1.170809,0.63649225,0.0,0.0,0.0,0.0,0.8479092,0.36805403,0.36805403,0.0,0.8479092,1.022336,0.63649225,0.36805403,0.0,1.300061,0.36805403,0.36805403,0.0,0.0,0.8479092,0.63649225,0.0,0.0,0.63649225,0.36805403,0.0,0.36805403,0.0,0.63649225,1.300061,0.0,0.0,0.63649225,0.0,0.63649225,1.022336,0.8479092,0.0,0.36805403,0.0,0.0,0.0,0.63649225,0.0,0.36805403,0.63649225,1.022336,0.0,0.36805403,1.170809,0.0,0.0,0.36805403,0.36805403,1.170809,0.0,0.0,0.0,1.170809,0.8479092,0.0,0.0,0.0,0.36805403,1.300061,0.0,0.36805403,0.36805403,0.8479092,1.695469,1.300061,0.0,0.0,0.0,1.022336,0.0,0.8479092,0.0,0.0,0.0,0.36805403,1.022336,0.36805403,0.63649225,0.0,1.300061,1.300061,0.0,1.022336,1.300061,0.0,0.0,0.0,0.36805403,0.0,0.0,1.170809,0.0,0.0,0.0,0.0,1.5171825,0.0,1.300061,0.0,0.8479092,1.170809,2.0941727,10.0
0.0,0.0,0.39353737,0.0,0.0,0.39353737,0.0,0.0,0.39353737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39353737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39353737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39353737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39353737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39353737,0.39353737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39353737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39353737,0.0,0.0,0.39353737,0.0,0.39353737,0.0,0.0,0.39353737,0.39353737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8947173,0.0,0.39353737,0.0,0.0,0.0,0.39353737,0.0,0.39353737,0.0,0.39353737,0.0,0.0,0.6752018,0.0,0.0,0.0,0.0,0.39353737,0.0,0.0,0.0,0.0,0.0,0.39353737,0.0,0.0,0.0,0.0,0.0,0.6752018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39353737,0.0,0.0,0.0,0.0,0.6752018,0.0,0.0,0.0,0.0,0.39353737,0.0,0.0,0.0,0.0,0.0,0.6752018,0.0,0.0,0.0,0.0,0.39353737,0.0,0.0,0.6752018,0.0,0.39353737,0.0,0.39353737,1.9149466,0.39353737,0.0,0.0,0.0,0.6752018,0.0,0.39353737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6752018,0.0,1.0746129,0.6752018,0.0,0.0,0.0,0.0,0.0,0.39353737,0.0,0.0,0.0,0.39353737,0.39353737,0.0,0.0,0.0,0.0,0.0,0.39353737,0.0,0.0,0.0,0.0,0.0,0.39353737,0.6752018,0.0,0.0,0.0,0.6752018,0.0,0.0,0.0,0.0,0.0,0.8947173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39353737,0.0,0.0,0.6752018,0.0,0.39353737,0.39353737,0.39353737,0.0,0.6752018,0.0,0.39353737,0.6752018,0.0,0.0,0.0,0.6752018,0.39353737,0.0,0.0,0.0,0.0,0.8947173,0.0,0.0,0.0,1.0746129,0.0,0.0,0.0,0.0,0.0,1.0746129,0.0,0.6752018,0.0,0.39353737,0.0,0.0,0.0,0.0,0.0,0.0,0.39353737,0.0,0.8947173,0.39353737,0.0,0.0,0.0,0.6752018,0.0,1.6752129,0.0,0.6752018,0.0,0.0,0.0,0.0,0.0,0.6752018,0.0,0.0,0.6752018,0.0,0.39353737,0.0,0.0,0.0,0.39353737,0.39353737,0.6752018,0.0,0.0,0.0,0.0,0.39353737,0.0,0.39353737,0.0,0.0,0.0,1.0746129,0.0,0.39353737,0.0,0.39353737,0.39353737,0.39353737,0.39353737,0.39353737,0.0,0.0,0.39353737,0.0,0.0,0.0,0.0,0.0,0.39353737,0.0,0.8947173,0.0,0.0,0.0,0.0,0.0,0.6752018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39353737,0.0,0.0,0.39353737,0.39353737,0.0,0.0,0.0,0.8947173,0.8947173,0.0,0.39353737,0.0,0.39353737,0.0,0.0,1.0746129,0.8947173,0.0,0.0,0.39353737,0.0,0.39353737,0.39353737,0.0,0.0,0.0,0.39353737,0.0,0.39353737,0.0,0.8947173,0.0,0.0,0.0,0.0,0.6752018,0.6752018,0.39353737,0.39353737,1.0746129,1.2270269,0.6752018,0.39353737,0.0,0.6752018,0.0,0.0,0.0,0.0,0.6752018,0.6752018,0.0,0.6752018,1.0746129,0.6752018,0.0,0.6752018,0.0,0.0,0.39353737,0.39353737,0.39353737,0.6752018,0.0,0.6752018,0.0,1.4760214,1.2270269,0.6752018,0.0,0.0,0.6752018,0.6752018,0.0,0.39353737,1.0746129,0.39353737,0.0,1.0746129,0.0,0.0,0.0,0.39353737,0.0,1.0746129,0.6752018,0.39353737,0.6752018,0.0,1.6752129,0.39353737,0.6752018,0.39353737,0.0,1.0746129,0.39353737,0.6752018,1.0746129,1.6752129,1.2270269,1.0746129,0.39353737,0.0,0.0,1.2270269,0.0,1.4760214,0.0,0.39353737,0.0,0.6752018,1.359254,0.0,0.8947173,0.0,1.6752129,1.5805687,0.0,0.39353737,2.3186631,0.0,0.39353737,0.0,0.0,0.0,0.39353737,1.0746129,0.6752018,0.0,0.0,0.0,1.5805687,0.0,1.8412417,0.0,0.39353737,0.8947173,2.5691993,100.0
0.0,0.0,0.0,0.0,1.252305,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,1.252305,0.0,0.0,1.7912251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,1.252305,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7912251,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7912251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,1.7912251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7912251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,1.252305,0.0,0.0,1.7912251,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,1.7912251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,1.252305,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,1.7912251,0.0,0.0,0.0,0.0,1.7912251,1.7912251,0.0,0.0,0.0,2.3973124,0.0,1.252305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1395004,0.0,2.1395004,1.7912251,0.0,0.0,0.0,0.0,0.0,0.0,1.252305,0.0,0.0,0.0,0.0,1.252305,0.0,1.252305,0.0,0.0,0.0,2.1395004,10000.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1750591,0.0,0.7510232,0.0,0.0,0.7510232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,0.0,1.1750591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4718988,0.0,1.1750591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,0.0,1.1750591,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,0.0,0.0,1.1750591,0.7510232,0.0,0.7510232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,1.1750591,0.0,0.7510232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,0.0,1.1750591,0.0,0.0,0.7510232,0.0,0.0,0.7510232,0.0,0.0,0.0,0.0,1.8864386,0.0,0.0,0.7510232,0.0,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4718988,0.0,0.0,0.0,0.7510232,0.0,1.1750591,0.0,0.0,0.0,0.7510232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7510232,0.0,0.7510232,0.0,0.7510232,0.0,0.0,0.0,0.7510232,0.7510232,0.0,0.0,1.1750591,0.0,0.0,0.0,0.0,1.4718988,0.0,0.0,0.0,0.0,1.1750591,0.0,0.0,0.0,0.0,0.7510232,0.0,0.0,0.7510232,0.0,1.8864386,0.7510232,0.7510232,0.0,0.0,1.1750591,0.7510232,0.0,0.7510232,0.7510232,0.7510232,0.0,0.0,2.0431669,0.0,0.0,0.0,0.7510232,0.7510232,1.1750591,0.0,0.0,0.7510232,0.0,0.0,1.1750591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4718988,0.0,0.7510232,0.0,0.0,1.8864386,0.0,0.0,0.0,0.0,1.8864386,1.1750591,0.0,0.7510232,1.1750591,1.1750591,0.7510232,0.7510232,0.0,0.0,0.7510232,0.0,0.7510232,0.0,0.7510232,1.1750591,0.7510232,0.0,0.0,0.0,0.0,0.0,0.7510232,0.7510232,0.7510232,0.0,0.0,1.1750591,0.0,0.0,0.0,1.1750591,1.1750591,0.0,1.700497,1.4718988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5007532,0.0,1.4718988,0.0,0.0,1.1750591,1.4718988,100.0
